省份,城市,院校名,主管部门,院校编码,院校水平,院校来历,建校时间,院校类型,软科校排,城市评级,招生电话,院校地址,办学层次,办学性质,校硕点,校博点,第四轮学科评估统计,第四轮学科评估结果,一流学科数量,一流学科,25年推免率,24年推免率,23年推免率,22年推免率,21年推免率,20年推免率,国内升学比例,国外升学比例,23年升本率,招生章程,学校招生信息,校园VR,院校百科,就业质量
广西,南宁,广西建设职业技术学院,广西壮族自治区,4145013138,/第四类高水平专业群C档/现代学徒,,,理工,高职总榜:72,二线,0771-3834473、0771-3836067,广西南宁市西乡塘区罗文大道33号,专科,公办,,,,,,,,,,,,,,,31.84%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1559.dhtml,https://www.gxjsxy.cn/zsxx/,https://www.720yun.com/t/1eejv04aOf7,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%BB%BA%E8%AE%BE%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,河池,广西现代职业技术学院,广西壮族自治区,4145013522,,,,综合,高职总榜:451,五线,,,专科,公办,,,,,,,,,,,,,,,16.43%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1792.dhtml,https://zsc.gxxd.net.cn/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E7%8E%B0%E4%BB%A3%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,北海,北海职业学院,广西壮族自治区,4145013523,,,,综合,高职总榜:500+,四线,0779-3926303、3926339,北海市西藏路48号,专科,公办,,,,,,,,,,,,,,,16.94%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1793.dhtml,http://www.bhzyxy.net/zs.asp,,https://baike.baidu.com/item/%E5%8C%97%E6%B5%B7%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,桂林,桂林山水职业学院,广西壮族自治区教育厅,4145013526,,,,综合,民办专科:98+,三线,0773-3661066(兼传真)、0773-3661090,广西桂林市临桂区人民路318号,专科,民办,,,,,,,,,,,,,,,17.24%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1796.dhtml,http://www.guolianweb.com,,https://baike.baidu.com/item/%E6%A1%82%E6%9E%97%E5%B1%B1%E6%B0%B4%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,南宁,广西经贸职业技术学院,广西壮族自治区,4145013827,/现代学徒,,,财经,高职总榜:302,二线,,,专科,公办,,,,,,,,,,,,,,,22.39%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2065.dhtml,https://www.gxjmxy.com/www/zsxxw/index.jhtml,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E7%BB%8F%E8%B4%B8%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,南宁,广西工商职业技术学院,广西壮族自治区,4145013828,/现代学徒,,,财经,高职总榜:500+,二线,,,专科,公办,,,,,,,,,,,,,,,22.08%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2066.dhtml,http://www.gxgsxy.com/public/zs/,https://www.720yun.com/t/771jkdkfrv2,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%B7%A5%E5%95%86%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,南宁,广西演艺职业学院,广西壮族自治区教育厅,4145013829,,,,艺术,民办专科:98+,二线,0771-4951555、4763632、5600160,广西南宁市江南区明阳工业区明阳四路10号,专科,民办,,,,,,,,,,,,,,,15.14%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2067.dhtml,http://www.gxart.cn/articles/16,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E6%BC%94%E8%89%BA%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,南宁,广西电力职业技术学院,广西壮族自治区,4145013831,/现代学徒,,,理工,高职总榜:250,二线,0771-3217882,广西南宁市玉洞园大道109号,专科,公办,,,,,,,,,,,,,,,29.26%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2069.dhtml,http://www.gxdlxy.com,https://www.720yun.com/t/cd1jOgeusk0,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E7%94%B5%E5%8A%9B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,钦州,广西英华国际职业学院,广西壮族自治区教育厅,4145014026,,,,综合,民办专科:98+,五线,0777-2808992,广西钦州市西环南路188号,专科,民办,,,,,,,,,,,,,,,13.12%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1312008.dhtml,https://www.gxtic.edu.cn/zsw/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E8%8B%B1%E5%8D%8E%E5%9B%BD%E9%99%85%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,柳州,柳州城市职业学院,广西壮族自治区,4145014067,,,,综合,高职总榜:451,三线,0772-5331029、2756166(传真),校本部：广西柳州市鱼峰区官塘大道文苑路1号；鹿寨分院：广西柳州市鹿寨县十里亭教育集中区,专科,公办,,,,,,,,,,,,,,,14.34%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1376184.dhtml,http://www.lcvc.cn,https://www.720yun.com/t/edb22up5ylr,https://baike.baidu.com/item/%E6%9F%B3%E5%B7%9E%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,百色,百色职业学院,广西壮族自治区,4145014068,,,,理工,高职总榜:500+,四线,0776-2886698,本部校区(百色市城东群来坡巷161号)；百东校区(百色市百东高新区)；第三校区(百色市城东路大道200号),专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5122288.dhtml,https://www.gxbszy.cn/index.php?c=category&id=42,,https://baike.baidu.com/item/%E7%99%BE%E8%89%B2%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,平果,广西工程职业学院,广西壮族自治区教育厅,4145014127,,,,理工,民办专科:98+,,0771-3832389、3832689，0776-5587666、5727366、2635555、2635888,广西平果市大学城大学路1号,专科,民办,,,,,,,,,,,,,,,10.60%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6155215.dhtml,http://gxgcedu.com/zsjy/zsb/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%B7%A5%E7%A8%8B%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,崇左,广西理工职业技术学院,广西壮族自治区教育厅,4145014170,,,,理工,民办专科:48,五线,0771-7962088,广西崇左市壶兴路339-1号,专科,民办,,,,,,,,,,,,,,,14.02%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-7183831.dhtml,http://recruit.gxlgxy.com/category/bylaws,https://www.720yun.com/t/d8b2b9zgyu6,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E7%90%86%E5%B7%A5%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,梧州,梧州职业学院,广西壮族自治区,4145014171,,,,综合,高职总榜:500+,五线,0774-6013999、6015929,广西壮族自治区梧州市长洲区三龙大道88号,专科,公办,,,,,,,,,,,,,,,13.35%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18213703.dhtml,http://www.wzzyedu.com/zsw/,https://www.720yun.com/t/23djOdmnOk1,https://baike.baidu.com/item/%E6%A2%A7%E5%B7%9E%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,南宁,广西经济职业学院,广西壮族自治区教育厅,4145014211,,,,财经,民办专科:98+,二线,0771-6306381,广西壮族自治区南宁市广西-东盟经济技术开发区教育路2号,专科,民办,,,,,,,,,,,,,,,14.87%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18347534.dhtml,http://www.gxevc.com,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E7%BB%8F%E6%B5%8E%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,南宁,广西幼儿师范高等专科学校,广西壮族自治区,4145014220,,,,师范,高职总榜:250,二线,"0771-5585188,5869751",青秀校区：南宁市民族大道77号；东盟校区：南宁市广西-东盟经济技术开发区发展大道2号；平果校区：百色市平果市大学路6号,专科,公办,,,,,,,,,,,,,,,23.58%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18907107.dhtml,https://zsw.gxyesf.edu.cn/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%B9%BC%E5%84%BF%E5%B8%88%E8%8C%83%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
广西,崇左,广西科技职业学院,广西壮族自治区教育厅,4145014312,,,,理工,民办专科:98+,五线,0771-7519001/15278197859,广西崇左市扶绥县同正大道680号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-54928000.dhtml,http://www.gxkjzy.com/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,南宁,广西卫生职业技术学院,广西壮族自治区,4145014313,,,,医药,高职总榜:393,二线,0771-5616464,南宁市昆仑大道8号(昆仑校区)；南宁市桃源路37号(桃源校区),专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-57297789.dhtml,http://www.gxwzy.com.cn/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%8D%AB%E7%94%9F%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,百色,广西培贤国际职业学院,广西壮族自治区教育厅,4145014481,,2013年教育部备案成立,,综合,民办专科:98+,四线,0776-2630501,广西百色平果市大学城大学东路12号,专科,民办,,,,,,,,,,,,,,,11.58%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-925358182.dhtml,http://www.peixianedu.cn/exhibit/list/478.html,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%9F%B9%E8%B4%A4%E5%9B%BD%E9%99%85%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,南宁,广西金融职业技术学院,广西壮族自治区,4145014512,,2014年教育部备案成立,,财经,高职总榜:500+,二线,0771-3481330，3481332,广西南宁市大学东路91号(东校区)；广西南宁市大学西路168号(西校区),专科,公办,,,,,,,,,,,,,,,23.27%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1422588189.dhtml,http://www.gxjrxy.com,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E9%87%91%E8%9E%8D%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,崇左,广西中远职业学院,广西壮族自治区教育厅,4145014546,,2015年教育部备案成立,,,,五线,,,专科,民办,,,,,,,,,,,,,,,,,,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E4%B8%AD%E8%BF%9C%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,玉林,玉柴职业技术学院,广西壮族自治区教育厅,4145014573,,2016年教育部备案成立,,综合,,四线,,,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1712586518.dhtml,http://yczyxy-edu.cn/zszx/,,https://baike.baidu.com/item/%E7%8E%89%E6%9F%B4%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,来宾,广西蓝天航空职业学院,广西壮族自治区教育厅,4145014574,,2016年教育部备案成立,,航空,民办专科:98+,五线,0772-6621666,广西来宾市铁北大道968号,专科,民办,,,,,,,,,,,,,,,8.51%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1693417961.dhtml,https://zs.gxltu.edu.cn/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E8%93%9D%E5%A4%A9%E8%88%AA%E7%A9%BA%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
广西,南宁,广西安全工程职业技术学院,广西壮族自治区,4145014611,,2017年教育部备案成立,,理工,高职总榜:500+,二线,,,专科,公办,,,,,,,,,,,,,,,20.62%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1842552317.dhtml,http://www.gxazy.com,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%AE%89%E5%85%A8%E5%B7%A5%E7%A8%8B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,崇左,广西自然资源职业技术学院,广西壮族自治区,4145014668,,2019年教育部备案成立,,理工,高职总榜:500+,五线,0771-5975251、5975252、5975270、5975271,崇左市中国—东盟南宁空港经济区空港大道东29号,专科,公办,,,,,,,,,,,,,,,21.34%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2709875194.dhtml,http://zsjy.gxnrvtc.edu.cn/index.htm,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E8%87%AA%E7%84%B6%E8%B5%84%E6%BA%90%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,钦州,钦州幼儿师范高等专科学校,广西壮族自治区,4145014693,,2020年教育部备案成立,,师范,高职总榜:500+,五线,07772596788,广西壮族自治区钦州市钦南区西环南路89号,专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2709847921.dhtml,https://zjb.qzyz.edu.cn/,,https://baike.baidu.com/item/%E9%92%A6%E5%B7%9E%E5%B9%BC%E5%84%BF%E5%B8%88%E8%8C%83%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
广西,梧州,梧州医学高等专科学校,广西壮族自治区教育厅,4145014694,,2020年教育部备案成立,,医药,民办专科:98+,五线,0774-3118888,广西壮族自治区梧州市龙圩区学院北路1号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2709871604.dhtml,https://zsb.gxwzyz.com/,,https://baike.baidu.com/item/%E6%A2%A7%E5%B7%9E%E5%8C%BB%E5%AD%A6%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
广西,南宁,广西制造工程职业技术学院,广西壮族自治区,4145014722,,2020年教育部备案成立,,理工,高职总榜:500+,二线,0771-2201566,广西南宁市武鸣区广西东盟经济开发区宝源路29号,专科,公办,,,,,,,,,,,,,,,19.14%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2708348566.dhtml,http://www.gxzzzy.cn/zsjy/,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E5%88%B6%E9%80%A0%E5%B7%A5%E7%A8%8B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,贵港,广西物流职业技术学院,广西壮族自治区,4145014723,,2020年教育部备案成立,,财经,高职总榜:500+,五线,,,专科,公办,,,,,,,,,,,,,,,20.22%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2709933294.dhtml,http://www.gxlvtc.edu.cn/gxlvtc/columns?c=1086,,https://baike.baidu.com/item/%E5%B9%BF%E8%A5%BF%E7%89%A9%E6%B5%81%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
广西,崇左,崇左幼儿师范高等专科学校,广西壮族自治区,4245051675,,2019年教育部备案成立,,师范,高职总榜:500+,五线,0771-7832218/6461156,,专科,公办,,,,,,,,,,,,,,,27.73%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5124609.dhtml,http://gxczyesf.com/zsjyc/,,https://baike.baidu.com/item/%E5%B4%87%E5%B7%A6%E5%B9%BC%E5%84%BF%E5%B8%88%E8%8C%83%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
海南,海口,海南大学,海南省,4146010589,/211/双一流大学/保研资格/卓越工程师/卓越法律复合应用/卓越农林拔尖创新/卓越农林复合应用,原农业部,1958年,综合,普本总93,三线,0898-66266469,海南省海口市美兰区人民大道58号,本科,公办,有,有,B:2/C+:3/C:4/C-:5/,B:2_法学/工商管理;C+:3_马克思主义理论/信息与通信工程/化学工程与技术;C:4_应用经济学/材料科学与工程/食品科学与工程/园艺学;C-:5_中国语言文学/计算机科学与技术/风景园林学/作物学/水产;,1,作物学,,7.70%,7.72%,6.70%,6.70%,,16.81%,2.72%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-450.dhtml,https://ha.hainanu.edu.cn/zhaosheng/list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1005,https://www.720yun.com/t/60025mzumbs,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%A4%A7%E5%AD%A6,
海南,三亚,海南热带海洋学院,海南省,4146011100,,原琼州学院更名,1954年,综合,普本总483,三线,0898-88651897/88651896,海南省三亚市吉阳区育才路1号,本科,公办,有,无,,,,,,,,,,,2.00%,0.32%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-729.dhtml,http://zs.hntou.edu.cn/,https://www.720yun.com/t/9ae2acf89ls,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E7%83%AD%E5%B8%A6%E6%B5%B7%E6%B4%8B%E5%AD%A6%E9%99%A2,
海南,海口,海南师范大学,海南省,4146011658,/保研资格/卓越小学教师/参与帮扶师范,,1949年,师范,普本总226,三线,0898-65888710,海口市龙昆南路99号,本科,公办,有,有,B-:1/C+:3/C-:1/,B-:1_马克思主义理论;C+:3_中国语言文学/化学/生态学;C-:1_教育学;,,,1.57%,1.30%,1.71%,1.54%,1.50%,,7.04%,1.53%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-883.dhtml,http://zhaosheng.hainnu.edu.cn,https://www.720yun.com/t/3af21ufvutv,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%B8%88%E8%8C%83%E5%A4%A7%E5%AD%A6,http://jy.hainnu.edu.cn/unijob/index.php/web/Index/special-detail?id=6
海南,海口,海南医科大学,海南省,4146011810,/卓越医生五年制/卓越医生农村定向/卓越医生3+2专科/卓越中医5年/卓越中医基层,2024年由海南医学院更名,1947年,医药,普本总248/医32,三线,66895588/66893610,海南省海口市龙华区城西学院路,本科,公办,有,有,,,,,,,,,,,11.80%,0.14%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-920.dhtml,https://www.hainmc.edu.cn/zsw/,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%8C%BB%E7%A7%91%E5%A4%A7%E5%AD%A6,http://jy.hainmc.edu.cn/unijob/index.php/web/Index/news-detail?id=1224
海南,海口,海口经济学院,海南省教育厅,4146012308,,,1974年,财经,民本总70/民财18,三线,0898-65733733、65733702、65733707,海南省海口市桂林洋大学城,本科,民办,无,无,,,,,,,,,,,0.22%,0.73%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1010.dhtml,https://zs.hkc.edu.cn/,https://www.720yun.com/t/876jOzumra7,https://baike.baidu.com/item/%E6%B5%B7%E5%8F%A3%E7%BB%8F%E6%B5%8E%E5%AD%A6%E9%99%A2,
海南,海口,琼台师范学院,海南省,4146013811,/重点被帮扶师范,由琼台师范高等专科学校升格为本科,1705年,师范,普本总495,三线,0898-66671919,海南省海口市桂林洋高校区,本科,公办,无,无,,,,,,,,,,,0.25%,0.16%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2050.dhtml,http://zhaosheng.qtnu.edu.cn/,https://www.720yun.com/t/bf426uf6mnf,https://baike.baidu.com/item/%E7%90%BC%E5%8F%B0%E5%B8%88%E8%8C%83%E5%AD%A6%E9%99%A2,
海南,三亚,三亚学院,海南省教育厅,4146013892,,原海南大学三亚学院更名,2005年,综合,民本总45,三线,0898-88386666,海南省三亚市吉阳区学院路191号,本科,民办,有,无,,,,,,,,,,,0.99%,0.82%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-402800.dhtml,http://zhaosheng.sanyau.edu.cn/?article/712.html,https://www.720yun.com/t/73629mf6qtw,https://baike.baidu.com/item/%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2,
海南,海口,海南科技职业大学,海南省教育厅,4146014172,,由海南科技职业学院升格为本科,2007年,理工,民办职本:1,三线,0898-65969918,海南省海口市美兰区琼山大道18号,本科,民办,无,无,,,,,,,,,,,2.73%,,14.78%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6252403.dhtml,http://zsb.hnkjedu.cn/,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%A4%A7%E5%AD%A6,http://job.hnkjedu.cn/show.aspx?id=12249
海南,海口,海南职业技术学院,海南省,4146011999,/示范高职/现代学徒,,,综合,高职总榜:315,三线,0898-31930666、31930777、31930888,海南省海口市龙华区南海大道95号,专科,公办,,,,,,,,,,,,,,,9.15%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-946.dhtml,http://zs.hcvt.cn,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
海南,三亚,三亚城市职业学院,海南省教育厅,4146012717,/现代学徒,,,理工,民办专科:98+,三线,0898-38289966,海南省三亚市吉阳区抱坡路100号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1200.dhtml,http://www.sycsxy.cn,,https://baike.baidu.com/item/%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
海南,琼海,海南软件职业技术学院,海南省,4146013575,/现代学徒,,,理工,高职总榜:500+,,0898-31690060、31690900,海南省琼海市富海路128号,专科,公办,,,,,,,,,,,,,,,19.12%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1824.dhtml,http://zs.hncst.edu.cn,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E8%BD%AF%E4%BB%B6%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
海南,海口,海南警察学院,海南省,4146014944,,2025年以海南政法职业学院为基础设立,,政法,高职总榜:500+,三线,0898-65858299、65858266、65853799(兼传真),海南省海口市琼山区新大洲大道280号,本科,公办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1825.dhtml,http://zs.hnplc.com/,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E8%AD%A6%E5%AF%9F%E5%AD%A6%E9%99%A2,
海南,文昌,海南外国语职业学院,海南省,4146013577,,,,师范,高职总榜:500+,,0898-63297756，63297715,海南省文昌市教育路178号,专科,公办,,,,,,,,,,,,,,,12.34%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1826.dhtml,http://www.hncfs.edu.cn/zs/,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%A4%96%E5%9B%BD%E8%AF%AD%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
海南,海口,海南经贸职业技术学院,海南省,4146013875,/第三类高水平学校C档/骨干高职/现代学徒,,,财经,高职总榜:77,三线,0898-60831388,海南省海口市桂林洋高校区,专科,公办,,,,,,,,,,,,,,,15.67%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2102.dhtml,http://zsw.hceb.edu.cn/default.html,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E7%BB%8F%E8%B4%B8%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
海南,海口,海南工商职业学院,海南省教育厅,4146013876,,,,财经,民办专科:40,三线,0898-65200180、65200189、65200191、65200181、65200190,海南省海口市国兴大道文坛路2号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2103.dhtml,http://zsxx.hntbc.edu.cn/,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%B7%A5%E5%95%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
海南,三亚,三亚航空旅游职业学院,海南省教育厅,4146013931,/现代学徒,,,综合,民办专科:7,三线,0898-88348877、88348299,海南省三亚市凤凰路218号,专科,民办,,,,,,,,,,,,,,,12.19%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-474731.dhtml,http://zs.hnasatc.edu.cn/,,https://baike.baidu.com/item/%E4%B8%89%E4%BA%9A%E8%88%AA%E7%A9%BA%E6%97%85%E6%B8%B8%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
海南,三亚,三亚理工职业学院,海南省教育厅,4146014236,/现代学徒,,,理工,民办专科:58,三线,0898-88350000、88351111,海南省三亚市学院路191号三亚理工职业学院,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18552136.dhtml,http://www.ucsanya.com/zsjy.asp?did=66&id=69,,https://baike.baidu.com/item/%E4%B8%89%E4%BA%9A%E7%90%86%E5%B7%A5%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
海南,海口,海南体育职业技术学院,海南省,4146014575,,2016年教育部备案成立,,体育,,三线,0898-65393895，65350285(传真),海南省海口市琼山区体坛路2号,专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1812888756.dhtml,http://www.hnstx.com/,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E4%BD%93%E8%82%B2%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
海南,三亚,三亚中瑞酒店管理职业学院,海南省教育厅,4146014612,,2017年教育部备案成立,,综合,民办专科:75,三线,0898-88695566,海南省三亚市海棠区弯坡路108号,专科,民办,,,,,,,,,,,,,,,8.57%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1820739238.dhtml,http://www.his-edu.cn,,https://baike.baidu.com/item/%E4%B8%89%E4%BA%9A%E4%B8%AD%E7%91%9E%E9%85%92%E5%BA%97%E7%AE%A1%E7%90%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
海南,海口,海南健康管理职业技术学院,海南省教育厅,4146014639,,2018年教育部备案成立,,医药,,三线,0898-32115011、32115022,桂林洋校区(位于海南省海口市桂林洋高校区，正在建设中)、澄迈校区(位于海南省澄迈县文化北路1号),专科,民办,,,,,,,,,,,,,,,25.28%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2024092768.dhtml,http://zsw.hainhmc.edu.cn,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%81%A5%E5%BA%B7%E7%AE%A1%E7%90%86%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
